990	1845
991	1791
992	1797
993	1855
994	1841
995	1843
996	1856
997	1829
998	1723
999	1852
1000	7430036
