444	9172
445	9434
446	9191
447	9239
448	9456
449	9343
450	9561
451	9591
452	9603
453	9743
454	9556
455	9994
456	10149
457	9901
458	10056
459	10156
460	9894
461	10063
462	9868
463	10135
464	10101
465	10098
466	10032
467	9635
468	9649
469	9616
470	9971
471	9675
472	9387
473	9551
474	9393
475	9641
476	9446
477	9424
478	9409
479	9327
480	9527
481	9387
482	9461
483	9558
484	9546
485	9509
486	9536
487	9294
488	8902
489	9437
490	9326
491	9574
492	9578
493	9354
494	9465
495	9629
496	10079
497	9748
498	9539
499	9429
500	9700
501	9624
502	9602
503	9644
504	9886
505	9665
506	9992
507	9857
508	9726
509	9706
510	9588
511	9541
512	9565
513	9568
514	9562
515	9389
516	9310
517	9377
518	9087
519	9076
520	9160
521	9191
522	9284
523	8940
524	8905
525	9102
526	8940
527	8967
528	8809
529	9146
530	9043
531	8980
532	8838
533	8776
534	8423
535	8750
536	8817
537	8431
538	8368
539	8478
540	8062
541	8438
542	8258
543	8116
544	8294
545	8486
546	8147
547	8114
548	8442
549	8404
550	8174
551	8057
552	8194
553	8273
554	8200
555	8267
556	8152
557	8126
558	8030
559	8367
560	8086
561	7925
562	7745
563	7857
564	7923
565	7923
566	7863
567	7778
568	7429
569	7621
570	7233
571	7384
572	7407
573	7314
574	7383
575	7092
576	7298
577	6927
578	7029
579	6880
580	6923
581	6781
582	6788
583	6836
584	6920
585	6683
586	6812
587	6793
588	6607
589	6562
590	6607
591	6536
592	6475
593	6559
594	6545
595	6382
596	6403
597	6313
598	6361
599	6384
600	6215
601	6064
602	6366
603	6279
604	6017
605	6021
606	5831
607	6060
608	5725
609	5629
610	5834
611	5665
612	5400
613	5576
614	5315
615	5437
616	5287
617	5189
618	5243
619	5135
620	5156
621	5252
622	4964
623	5075
624	5037
625	5023
626	4995
627	5076
628	4845
629	4843
630	4789
631	4949
632	4740
633	4707
634	4664
635	4630
636	4645
637	4581
638	4656
639	4698
640	4481
641	4554
642	4422
643	4310
644	4369
645	4268
646	4262
647	4293
648	4273
649	4287
650	4232
651	4212
652	4143
653	4244
654	4168
655	4067
656	4145
657	4024
658	4043
659	4160
660	4202
661	4206
662	4149
663	4011
664	4087
665	4141
666	4134
667	4145
668	4041
669	4104
670	4117
671	4115
672	4176
673	4020
674	4039
675	4089
676	4062
677	4053
678	3901
679	3934
680	3834
681	3753
682	3753
683	3937
684	3735
685	3715
686	3699
687	3542
688	3539
689	3653
690	3657
691	3633
692	3748
693	3720
694	3650
695	3482
696	3667
697	3673
698	3782
699	3710
700	3666
701	3989
702	3875
703	3833
704	3829
705	3880
706	3814
707	3650
708	3849
709	3908
710	3868
711	3714
712	3734
713	3756
714	3596
715	3699
716	3646
717	3608
718	3542
719	3756
720	3620
721	3740
722	3916
723	3916
724	4153
725	3942
726	3992
727	3830
728	3980
729	4132
730	4099
731	4289
732	4179
733	4305
734	4290
735	4431
736	4468
737	4529
738	4751
739	4643
740	4657
741	4791
742	4676
743	4696
744	4976
745	4945
746	5016
747	4964
748	5213
749	5078
750	5014
751	4922
752	5276
753	5181
754	5232
755	5138
756	4965
757	5411
758	5260
759	5156
760	5040
761	5068
762	5209
763	5076
764	5285
765	5426
766	5279
767	5301
768	5247
769	5444
770	5467
771	5391
772	5460
773	5594
774	5606
775	5621
776	5495
777	5451
778	5473
779	5424
780	5470
781	5679
782	5571
783	5494
784	5477
785	5594
786	5580
787	5568
788	5644
789	5318
790	5666
791	5969
792	5710
793	5680
794	5651
795	5889
796	5926
797	5807
798	5870
799	5809
800	5766
801	5722
802	5848
803	5769
804	5835
805	5712
806	5849
807	5874
808	5944
809	5877
810	5946
811	5984
812	5924
813	6088
814	5833
815	5777
816	5763
817	5897
818	5907
819	6029
820	5998
821	6087
822	6258
823	6272
824	6398
825	6328
826	6365
827	6272
828	6552
829	6434
830	6622
831	6505
832	6524
833	6597
834	6532
835	6412
836	6547
837	6438
838	6213
839	6270
840	6252
841	6198
842	6595
843	6383
844	6513
845	6429
846	6444
847	6391
848	6616
849	6545
850	6559
851	6355
852	6304
853	6518
854	6356
855	6192
856	6423
857	6559
858	6324
859	6324
860	6294
861	6343
862	6529
863	6174
864	6061
865	6039
866	5997
867	5997
868	5922
869	5854
870	5720
871	5828
872	5956
873	5891
874	5643
875	5605
876	5548
877	5567
878	5600
879	5186
880	5386
881	5401
882	5329
883	5345
884	5234
885	5266
886	5421
887	5266
888	5102
889	5256
890	5153
891	5261
892	5113
893	4890
894	5160
895	4922
896	4857
897	4795
898	4877
899	4821
900	4760
901	4576
902	4617
903	4528
904	4558
905	4631
906	4418
907	4174
908	4226
909	4046
910	4153
911	4131
912	4107
913	4080
914	3908
915	3885
916	3964
917	3887
918	3665
919	3800
920	3704
921	3691
922	3660
923	3532
924	3559
925	3318
926	3539
927	3340
928	3331
929	3207
930	3110
931	3232
932	3244
933	3120
934	3268
935	3000
936	3133
937	3012
938	3038
939	3007
940	2907
941	2853
942	2848
943	2840
944	2784
945	2786
946	2755
947	2656
948	2707
949	2602
950	2514
951	2537
952	2580
953	2522
954	2526
955	2419
956	2367
957	2422
958	2480
959	2499
960	2428
961	2446
962	2259
963	2245
964	2208
965	2238
966	2237
967	2244
968	2220
969	2343
970	2161
971	2200
972	2318
973	2246
974	2298
975	2192
976	2174
977	2244
978	2140
979	2146
980	2060
981	2170
982	2175
983	2082
984	2085
985	2029
986	2132
987	2082
988	2061
989	2025
990	2011
991	1971
992	2065
993	2009
994	2051
995	2014
996	2034
997	1953
998	1989
999	1946
1000	4755777
